證券代碼,簡稱,年月日,開盤價,最高價,最低價,收盤價,成交量
0050   ,元大台灣50   ,20110725,   60.50,   60.85,   60.20,   60.40,     8426
0050   ,元大台灣50   ,20110726,   60.50,   61.30,   60.50,   61.20,    15897
0050   ,元大台灣50   ,20110727,   61.20,   61.45,   61.05,   61.35,     8730
0050   ,元大台灣50   ,20110728,   60.80,   61.00,   60.50,   60.85,    12994
0050   ,元大台灣50   ,20110729,   60.75,   60.90,   59.90,   59.90,    13902
0050   ,元大台灣50   ,20110801,   60.50,   60.50,   60.15,   60.35,     9200
0050   ,元大台灣50   ,20110802,   59.90,   59.90,   59.40,   59.55,    16233
0050   ,元大台灣50   ,20110803,   58.85,   58.85,   58.20,   58.60,    41979
0050   ,元大台灣50   ,20110804,   58.60,   58.85,   57.80,   57.85,    40427
0050   ,元大台灣50   ,20110805,   55.70,   55.70,   54.45,   54.45,    93524
0050   ,元大台灣50   ,20110808,   54.30,   54.65,   51.40,   53.50,    88158
0050   ,元大台灣50   ,20110809,   51.00,   53.50,   50.40,   53.00,   137680
0050   ,元大台灣50   ,20110810,   53.95,   54.25,   53.40,   54.10,    51751
0050   ,元大台灣50   ,20110811,   53.20,   54.50,   52.70,   54.10,    35420
0050   ,元大台灣50   ,20110812,   54.70,   54.85,   53.40,   53.55,    38053
0050   ,元大台灣50   ,20110815,   54.20,   54.60,   54.10,   54.60,    13373
0050   ,元大台灣50   ,20110816,   54.80,   55.00,   54.10,   54.35,    14509
0050   ,元大台灣50   ,20110817,   54.35,   54.50,   53.80,   53.95,    16712
0050   ,元大台灣50   ,20110818,   53.40,   53.45,   52.65,   52.95,    29569
0050   ,元大台灣50   ,20110819,   51.80,   51.90,   51.10,   51.10,    46326
0050   ,元大台灣50   ,20110822,   51.30,   52.45,   51.05,   51.50,    36786
0050   ,元大台灣50   ,20110823,   52.10,   53.35,   51.75,   53.30,    25870
0050   ,元大台灣50   ,20110824,   53.40,   53.40,   52.10,   52.60,    25953
0050   ,元大台灣50   ,20110825,   53.20,   53.30,   52.35,   52.35,    16449
0050   ,元大台灣50   ,20110826,   52.80,   53.25,   52.60,   53.05,    19422
0050   ,元大台灣50   ,20110829,   53.10,   54.10,   53.10,   53.80,    21399
0050   ,元大台灣50   ,20110830,   54.00,   54.40,   53.85,   54.20,    18853
0050   ,元大台灣50   ,20110831,   54.10,   54.60,   53.90,   54.55,    17721
0050   ,元大台灣50   ,20110901,   55.05,   56.10,   55.05,   55.15,    35887
0050   ,元大台灣50   ,20110902,   55.15,   55.30,   54.65,   55.15,    14570
0050   ,元大台灣50   ,20110905,   53.95,   53.95,   53.40,   53.60,    20965
0050   ,元大台灣50   ,20110906,   53.30,   53.35,   52.30,   52.55,    25736
0050   ,元大台灣50   ,20110907,   53.35,   53.60,   52.90,   53.55,    15671
0050   ,元大台灣50   ,20110908,   54.00,   54.15,   53.45,   53.70,    14964
0050   ,元大台灣50   ,20110909,   53.55,   54.75,   53.55,   54.15,    21152
0050   ,元大台灣50   ,20110913,   53.60,   53.75,   52.55,   52.65,    26540
0050   ,元大台灣50   ,20110914,   53.15,   53.20,   51.30,   51.60,    40373
0050   ,元大台灣50   ,20110915,   52.70,   53.05,   52.30,   52.85,    26022
0050   ,元大台灣50   ,20110916,   53.50,   54.15,   53.50,   54.10,    32473
0050   ,元大台灣50   ,20110919,   53.85,   53.85,   53.05,   53.20,    17268
0050   ,元大台灣50   ,20110920,   53.35,   53.70,   52.50,   53.40,    18363
0050   ,元大台灣50   ,20110921,   53.40,   53.95,   53.00,   53.60,     9744
0050   ,元大台灣50   ,20110922,   52.60,   52.60,   51.85,   52.10,    29986
0050   ,元大台灣50   ,20110923,   50.50,   50.85,   49.93,   50.35,    64025
0050   ,元大台灣50   ,20110926,   50.25,   50.30,   49.30,   49.32,    42234
0050   ,元大台灣50   ,20110927,   50.50,   51.15,   50.50,   51.10,    29804
0050   ,元大台灣50   ,20110928,   51.20,   51.30,   50.90,   51.15,    18621
0050   ,元大台灣50   ,20110929,   50.65,   51.75,   50.60,   51.60,    14168
0050   ,元大台灣50   ,20110930,   51.45,   51.90,   51.25,   51.65,    11847
0050   ,元大台灣50   ,20111003,   50.75,   51.00,   50.15,   50.30,    26724
0050   ,元大台灣50   ,20111004,   49.90,   50.75,   49.50,   50.75,    19459
0050   ,元大台灣50   ,20111005,   50.90,   50.95,   50.20,   50.25,    13795
0050   ,元大台灣50   ,20111006,   51.15,   51.55,   51.00,   51.25,    21005
0050   ,元大台灣50   ,20111007,   51.80,   52.15,   51.50,   51.55,    18355
0050   ,元大台灣50   ,20111011,   52.75,   53.00,   52.70,   53.00,    24633
0050   ,元大台灣50   ,20111012,   52.85,   53.10,   52.50,   52.85,    10379
0050   ,元大台灣50   ,20111013,   53.20,   53.20,   52.65,   52.80,    12110
0050   ,元大台灣50   ,20111014,   52.60,   52.90,   52.45,   52.45,     9843
0050   ,元大台灣50   ,20111017,   53.10,   53.45,   52.80,   53.10,    12184
0050   ,元大台灣50   ,20111018,   52.50,   52.70,   52.20,   52.55,    18729
0050   ,元大台灣50   ,20111019,   52.60,   52.75,   52.30,   52.35,    15305
0050   ,元大台灣50   ,20111020,   52.55,   52.65,   51.75,   51.75,    19221
0050   ,元大台灣50   ,20111021,   51.80,   51.95,   51.55,   51.95,    16993
0050   ,元大台灣50   ,20111024,   52.45,   53.60,   52.45,   53.60,    27555
0050   ,元大台灣50   ,20111025,   53.65,   53.70,   53.45,   53.60,    23610
0050   ,元大台灣50   ,20111026,   51.60,   52.15,   51.30,   52.15,    24026
0050   ,元大台灣50   ,20111027,   52.15,   52.30,   51.75,   52.25,    23253
0050   ,元大台灣50   ,20111028,   53.40,   53.45,   52.35,   52.40,    36429
0050   ,元大台灣50   ,20111031,   52.80,   52.95,   52.10,   52.20,    16939
0050   ,元大台灣50   ,20111101,   52.20,   52.85,   51.85,   52.55,    10920
0050   ,元大台灣50   ,20111102,   51.60,   52.50,   51.45,   52.40,    23425
0050   ,元大台灣50   ,20111103,   52.00,   52.00,   51.45,   51.45,    29386
0050   ,元大台灣50   ,20111104,   52.20,   52.60,   52.10,   52.30,    19730
0050   ,元大台灣50   ,20111107,   52.30,   52.55,   52.15,   52.40,     5859
0050   ,元大台灣50   ,20111108,   52.40,   52.85,   52.15,   52.15,    13171
0050   ,元大台灣50   ,20111109,   52.50,   52.60,   52.10,   52.20,     9946
0050   ,元大台灣50   ,20111110,   51.25,   51.25,   50.20,   50.55,    59839
0050   ,元大台灣50   ,20111111,   50.65,   51.05,   50.50,   50.90,    15851
0050   ,元大台灣50   ,20111114,   51.75,   52.25,   51.75,   52.15,    22866
0050   ,元大台灣50   ,20111115,   52.05,   52.10,   51.75,   51.85,     6807
0050   ,元大台灣50   ,20111116,   52.15,   52.30,   51.10,   51.20,    20231
0050   ,元大台灣50   ,20111117,   50.90,   51.35,   50.50,   51.35,    16465
0050   ,元大台灣50   ,20111118,   50.70,   50.80,   50.25,   50.30,    39881
0050   ,元大台灣50   ,20111121,   49.90,   49.90,   49.12,   49.23,    46584
0050   ,元大台灣50   ,20111122,   49.23,   49.47,   48.83,   49.02,    37161
0050   ,元大台灣50   ,20111123,   48.80,   48.86,   47.70,   47.85,    55896
0050   ,元大台灣50   ,20111124,   47.80,   48.03,   47.28,   47.86,    38816
0050   ,元大台灣50   ,20111125,   48.24,   48.46,   47.05,   47.44,    31966
0050   ,元大台灣50   ,20111128,   48.08,   48.30,   47.85,   48.29,    17182
0050   ,元大台灣50   ,20111129,   48.75,   48.75,   48.20,   48.72,    13678
0050   ,元大台灣50   ,20111130,   48.50,   48.53,   47.75,   48.08,    13561
0050   ,元大台灣50   ,20111201,   49.60,   50.60,   49.60,   50.30,    50086
0050   ,元大台灣50   ,20111202,   50.10,   50.25,   49.60,   49.82,    11022
0050   ,元大台灣50   ,20111205,   49.82,   49.82,   49.20,   49.66,     9432
0050   ,元大台灣50   ,20111206,   49.50,   49.50,   48.67,   48.69,    14698
0050   ,元大台灣50   ,20111207,   49.00,   49.33,   49.00,   49.20,    15032
0050   ,元大台灣50   ,20111208,   49.01,   49.01,   48.40,   48.86,    14793
0050   ,元大台灣50   ,20111209,   48.00,   48.63,   48.00,   48.24,    18170
0050   ,元大台灣50   ,20111212,   48.94,   49.09,   48.63,   48.80,    12180
0050   ,元大台灣50   ,20111213,   48.37,   48.78,   48.17,   48.55,     9930
0050   ,元大台灣50   ,20111214,   48.54,   48.60,   48.17,   48.59,     5907
0050   ,元大台灣50   ,20111215,   48.01,   48.01,   47.50,   47.50,    21987
0050   ,元大台灣50   ,20111216,   47.65,   47.81,   47.45,   47.70,    15182
0050   ,元大台灣50   ,20111219,   47.40,   47.40,   46.61,   46.74,    25844
0050   ,元大台灣50   ,20111220,   47.05,   47.27,   46.91,   47.00,     7949
0050   ,元大台灣50   ,20111221,   48.55,   49.30,   48.55,   49.28,    31925
0050   ,元大台灣50   ,20111222,   49.27,   49.32,   48.99,   49.16,    17260
0050   ,元大台灣50   ,20111223,   49.89,   50.25,   49.79,   50.00,    28468
0050   ,元大台灣50   ,20111226,   50.00,   50.05,   49.80,   49.95,    11437
0050   ,元大台灣50   ,20111227,   49.85,   50.00,   49.62,   49.85,    15628
0050   ,元大台灣50   ,20111228,   49.75,   49.87,   49.52,   49.57,    13472
0050   ,元大台灣50   ,20111229,   49.50,   49.72,   49.22,   49.61,    13638
0050   ,元大台灣50   ,20111230,   50.00,   50.15,   49.59,   49.81,    19591
0050   ,元大台灣50   ,20120102,   49.45,   49.60,   48.94,   49.06,    11331
0050   ,元大台灣50   ,20120103,   49.50,   49.95,   49.40,   49.70,    19461
0050   ,元大台灣50   ,20120104,   49.90,   50.15,   49.78,   50.00,    23080
0050   ,元大台灣50   ,20120105,   50.10,   50.15,   49.91,   50.15,    21097
0050   ,元大台灣50   ,20120106,   50.10,   50.25,   49.85,   50.00,    28343
0050   ,元大台灣50   ,20120109,   49.90,   49.95,   49.63,   49.81,    14067
0050   ,元大台灣50   ,20120110,   50.20,   50.70,   50.20,   50.70,    29305
0050   ,元大台灣50   ,20120111,   50.70,   50.80,   50.60,   50.65,    13541
0050   ,元大台灣50   ,20120112,   50.70,   50.85,   50.50,   50.75,    18821
0050   ,元大台灣50   ,20120113,   51.15,   51.25,   50.75,   50.85,    39263
0050   ,元大台灣50   ,20120116,   51.05,   51.10,   49.75,   50.05,    28879
0050   ,元大台灣50   ,20120117,   50.35,   50.60,   50.10,   50.55,    15798
0050   ,元大台灣50   ,20120118,   50.55,   50.75,   50.30,   50.40,    12506
0050   ,元大台灣50   ,20120130,   51.40,   52.30,   51.40,   51.80,    34218
0050   ,元大台灣50   ,20120131,   52.00,   52.40,   51.75,   51.95,    20611
0050   ,元大台灣50   ,20120201,   52.20,   52.50,   52.00,   52.30,    24094
0050   ,元大台灣50   ,20120202,   52.70,   52.95,   52.50,   52.90,    20429
0050   ,元大台灣50   ,20120203,   52.95,   53.05,   52.75,   53.05,    35674
0050   ,元大台灣50   ,20120204,   53.35,   53.80,   53.35,   53.65,    35192
0050   ,元大台灣50   ,20120206,   53.50,   53.50,   53.15,   53.20,    18164
0050   ,元大台灣50   ,20120207,   53.30,   53.60,   53.05,   53.30,    19816
0050   ,元大台灣50   ,20120208,   53.50,   54.45,   53.50,   54.45,    39001
0050   ,元大台灣50   ,20120209,   54.05,   54.40,   53.90,   54.40,    36139
0050   ,元大台灣50   ,20120210,   54.25,   54.55,   53.95,   53.95,    28591
0050   ,元大台灣50   ,20120213,   54.00,   54.35,   53.75,   54.20,    26861
0050   ,元大台灣50   ,20120214,   54.05,   54.25,   53.60,   54.00,    23406
0050   ,元大台灣50   ,20120215,   54.30,   55.00,   54.20,   54.90,    41671
0050   ,元大台灣50   ,20120216,   54.65,   54.85,   54.20,   54.25,    22868
0050   ,元大台灣50   ,20120217,   54.80,   55.20,   54.35,   54.75,    35448
0050   ,元大台灣50   ,20120220,   54.80,   55.05,   54.50,   54.70,    31809
0050   ,元大台灣50   ,20120221,   54.50,   54.75,   54.00,   54.50,    15255
0050   ,元大台灣50   ,20120222,   54.30,   55.10,   54.20,   54.85,    17125
0050   ,元大台灣50   ,20120223,   54.55,   54.75,   54.40,   54.60,     9186
0050   ,元大台灣50   ,20120224,   54.60,   54.85,   54.25,   54.75,     9154
0050   ,元大台灣50   ,20120229,   55.25,   56.00,   55.25,   56.00,    28925
0050   ,元大台灣50   ,20120301,   55.95,   56.20,   55.85,   55.90,    20105
0050   ,元大台灣50   ,20120302,   56.00,   56.10,   55.55,   55.60,     9084
0050   ,元大台灣50   ,20120303,   55.50,   55.55,   55.30,   55.40,     9221
0050   ,元大台灣50   ,20120305,   55.30,   55.35,   54.80,   54.85,    17881
0050   ,元大台灣50   ,20120306,   54.90,   55.05,   54.10,   54.60,    16219
0050   ,元大台灣50   ,20120307,   54.00,   54.50,   54.00,   54.40,    11160
0050   ,元大台灣50   ,20120308,   54.40,   54.90,   54.15,   54.70,    15208
0050   ,元大台灣50   ,20120309,   54.70,   55.05,   54.45,   54.95,    12918
0050   ,元大台灣50   ,20120312,   55.00,   55.00,   54.35,   54.35,    10019
0050   ,元大台灣50   ,20120313,   54.60,   55.30,   54.60,   55.10,    18507
0050   ,元大台灣50   ,20120314,   56.05,   56.20,   55.75,   55.90,    23963
0050   ,元大台灣50   ,20120315,   55.75,   55.90,   55.50,   55.65,     7323
0050   ,元大台灣50   ,20120316,   55.50,   55.70,   55.40,   55.40,     8511
0050   ,元大台灣50   ,20120319,   55.45,   55.65,   54.80,   55.25,    13386
0050   ,元大台灣50   ,20120320,   55.35,   55.35,   54.70,   54.85,     6615
